scaffold117_cov198	1474910
scaffold117_cov198	2028104
scaffold117_cov198	2029640
scaffold117_cov198	2073484
scaffold117_cov198	2116713
scaffold117_cov198	3026576
scaffold117_cov198	3087935
scaffold117_cov198	3292351
scaffold117_cov198	3291951
scaffold117_cov198	3312847
scaffold117_cov198	3312287
scaffold117_cov198	3353035
scaffold117_cov198	3425293
scaffold117_cov198	3424767
scaffold117_cov198	3441694
scaffold117_cov198	3441664
scaffold117_cov198	3443207
scaffold117_cov198	3465469
scaffold117_cov198	3526836
scaffold117_cov198	3543999
scaffold117_cov198	3543247
scaffold117_cov198	3629238
scaffold117_cov198	3638526
scaffold117_cov198	3722776
scaffold117_cov198	3936561
scaffold117_cov198	3936267
scaffold117_cov198	4017903
scaffold117_cov198	4151707
scaffold117_cov198	4278901
scaffold117_cov198	4278445
scaffold117_cov198	4516977
scaffold117_cov198	4620796
scaffold117_cov198	4623442
scaffold117_cov198	4630471
scaffold117_cov198	4765817
scaffold117_cov198	4834716
scaffold117_cov198	4876748
scaffold117_cov198	5184844
scaffold117_cov198	5247947
scaffold117_cov198	5341464
scaffold117_cov198	5368329
scaffold117_cov198	5367305
scaffold117_cov198	5380520
scaffold117_cov198	5403325
scaffold117_cov198	5481770
scaffold117_cov198	5641403
scaffold117_cov198	5789711
scaffold139_cov178	17793
scaffold139_cov178	383905
scaffold139_cov178	658140
scaffold139_cov178	698025
scaffold139_cov178	706631
scaffold139_cov178	847072
scaffold139_cov178	929028
scaffold139_cov178	968231
scaffold139_cov178	1133764
scaffold139_cov178	1213367
scaffold150_cov198	3424340
scaffold150_cov198	3423919
scaffold154_cov191	5563334
scaffold154_cov191	5698793
scaffold154_cov191	5774896
scaffold154_cov191	6851354
scaffold154_cov191	9913567
scaffold163_cov193	1627018
scaffold163_cov193	2079562
scaffold163_cov193	2467940
scaffold164_cov189	44319
scaffold164_cov189	54980
scaffold164_cov189	268037
scaffold164_cov189	599470
scaffold164_cov189	730305
scaffold167_cov210	62937
scaffold167_cov210	184275
scaffold167_cov210	198772
scaffold167_cov210	258545
scaffold167_cov210	267925
scaffold167_cov210	344897
scaffold167_cov210	367162
scaffold167_cov210	366668
scaffold167_cov210	416662
scaffold167_cov210	416466
scaffold167_cov210	507898
scaffold167_cov210	552240
scaffold167_cov210	639985
scaffold167_cov210	643025
scaffold167_cov210	661843
scaffold167_cov210	661793
scaffold177_cov186	2782653
scaffold177_cov186	2815268
scaffold177_cov186	2845269
scaffold177_cov186	3387294
scaffold177_cov186	3475803
scaffold177_cov186	3763526
scaffold177_cov186	3872662
scaffold177_cov186	3873765
scaffold177_cov186	3908680
scaffold177_cov186	4364549
scaffold177_cov186	4551375
scaffold177_cov186	4890039
scaffold177_cov186	4917641
scaffold177_cov186	5724045
scaffold177_cov186	5948566
scaffold177_cov186	7143949
scaffold195_cov180	90467
scaffold195_cov180	1119399
scaffold197_cov171	1168994
scaffold203_cov183	3411436
scaffold210_cov189	3412115
scaffold226_cov185	575323
scaffold227_cov207	30258
scaffold227_cov207	29750
scaffold227_cov207	86926
scaffold227_cov207	138661
scaffold228_cov204	13564
scaffold228_cov204	47345
scaffold228_cov204	46895
scaffold234_cov184	4019063
scaffold240_cov187	5937363
scaffold240_cov187	6047048
scaffold240_cov187	8470483
scaffold251_cov171	705813
scaffold258_cov201	36953
scaffold258_cov201	38119
scaffold258_cov201	72956
scaffold258_cov201	128377
scaffold258_cov201	160757
scaffold258_cov201	220774
scaffold258_cov201	400516
scaffold258_cov201	449403
scaffold258_cov201	452726
scaffold258_cov201	466829
scaffold258_cov201	466720
scaffold290_cov191	176447
scaffold290_cov191	662289
scaffold291_cov181	152074
scaffold291_cov181	670356
scaffold291_cov181	2005220
scaffold291_cov181	5172071
scaffold335_cov190	3297966
scaffold338_cov191	558450
scaffold338_cov191	2885923
scaffold340_cov184	341517
scaffold340_cov184	3297805
scaffold340_cov184	7964973
scaffold342_cov182	2199669
scaffold347_cov198	54908
scaffold347_cov198	177632
scaffold347_cov198	192849
scaffold347_cov198	214895
scaffold347_cov198	272854
scaffold347_cov198	318514
scaffold347_cov198	350715
scaffold347_cov198	350223
scaffold347_cov198	395606
scaffold347_cov198	536430
scaffold347_cov198	672929
scaffold347_cov198	824359
scaffold347_cov198	858107
scaffold347_cov198	916435
scaffold347_cov198	957588
scaffold347_cov198	1010054
scaffold347_cov198	1026922
scaffold347_cov198	1026550
scaffold347_cov198	1162859
scaffold347_cov198	1166252
scaffold347_cov198	1253511
scaffold347_cov198	1377496
scaffold347_cov198	1377001
scaffold347_cov198	1417016
scaffold347_cov198	1416125
scaffold347_cov198	1495258
scaffold347_cov198	1520520
scaffold347_cov198	1584166
scaffold347_cov198	1625467
scaffold347_cov198	1695755
scaffold354_cov195	924570
scaffold395_cov185	2701011
scaffold395_cov185	4410747
scaffold395_cov185	4759037
scaffold395_cov185	4824946
scaffold395_cov185	4841271
scaffold395_cov185	4929106
scaffold395_cov185	5301434
scaffold409_cov185	1413501
scaffold409_cov185	1516831
scaffold415_cov185	1634736
scaffold415_cov185	1732526
scaffold488_cov182	2481378
scaffold488_cov182	4051799
scaffold540_cov173	1254404
scaffold580_cov201	172258
scaffold713_cov189	407257
scaffold735_cov195	77358
scaffold935_cov211	300867
scaffold973_cov168	556106
scaffold987_cov169	716721
scaffold987_cov169	741052
scaffold1007_cov207	242057
scaffold1066_cov183	9980
scaffold1071_cov206	412183
scaffold1125_cov199	24683
scaffold1125_cov199	69931
scaffold1125_cov199	69766
scaffold1125_cov199	174967
scaffold1125_cov199	203268
scaffold1125_cov199	313335
scaffold1125_cov199	355450
scaffold1125_cov199	559696
scaffold1125_cov199	559116
scaffold1125_cov199	583929
scaffold1125_cov199	612888
scaffold1125_cov199	644098
scaffold1125_cov199	722979
scaffold1125_cov199	761444
scaffold1125_cov199	829922
scaffold1125_cov199	1074291
scaffold1125_cov199	1165310
scaffold1125_cov199	1173775
scaffold1125_cov199	1300824
scaffold1125_cov199	1748060
scaffold1127_cov190	1184955
scaffold1131_cov199	1936385
scaffold1131_cov199	2065684
scaffold1131_cov199	2316148
scaffold1173_cov203	26865
scaffold1173_cov203	41736
scaffold1205_cov196	667296
scaffold1205_cov196	718950
scaffold1226_cov199	657530
scaffold1480_cov173	89976
scaffold1547_cov185	93122
scaffold1547_cov185	157237
scaffold1547_cov185	175564
scaffold1547_cov185	182881
scaffold1547_cov185	305073
scaffold1547_cov185	311624
scaffold1547_cov185	385362
scaffold1547_cov185	418548
scaffold1547_cov185	529593
scaffold1547_cov185	545306
scaffold1547_cov185	608168
scaffold1547_cov185	610091
scaffold1547_cov185	801994
scaffold1547_cov185	849488
scaffold1547_cov185	933870
scaffold1547_cov185	1048851
scaffold1547_cov185	1061313
scaffold1547_cov185	1104193
scaffold1547_cov185	1154454
scaffold1547_cov185	1165986
scaffold1547_cov185	1198479
scaffold1547_cov185	1204434
scaffold1547_cov185	1227678
scaffold1547_cov185	1279318
scaffold1547_cov185	1334786
scaffold1547_cov185	1391469
scaffold1547_cov185	1474890
scaffold1547_cov185	1495080
scaffold1547_cov185	1511855
scaffold1547_cov185	1610076
scaffold1547_cov185	1645117
scaffold1547_cov185	1677111
scaffold1547_cov185	1768649
scaffold1547_cov185	1837048
scaffold1547_cov185	1886193
scaffold1547_cov185	1912353
scaffold1733_cov102	12150
scaffold1810_cov185	275490
scaffold1924_cov206	115238
scaffold2019_cov158	212431
scaffold2031_cov211	355562
scaffold2031_cov211	354885
scaffold2031_cov211	357984
scaffold2031_cov211	357915
scaffold2031_cov211	378880
scaffold2031_cov211	399119
scaffold2031_cov211	398856
scaffold2031_cov211	490752
scaffold2031_cov211	542468
scaffold2031_cov211	625021
scaffold2031_cov211	624787
scaffold2031_cov211	670856
scaffold2031_cov211	676414
scaffold2031_cov211	694871
scaffold2031_cov211	731697
scaffold2031_cov211	819544
scaffold2329_cov211	30492
scaffold2329_cov211	74841
scaffold2329_cov211	147775
scaffold2358_cov202	29256
scaffold2358_cov202	33401
scaffold2358_cov202	122658
scaffold2358_cov202	145188
scaffold2645_cov180	66282
scaffold3021_cov212	22818
scaffold3021_cov212	84792
scaffold3752_cov158	146743
scaffold4200_cov204	178161
scaffold4484_cov204	57038
scaffold4484_cov204	65511
scaffold4484_cov204	241010
scaffold4497_cov209	32554
scaffold4497_cov209	168807
scaffold4497_cov209	173114
scaffold4515_cov194	2154000
scaffold4515_cov194	4285030
scaffold4775_cov192	34742
scaffold4775_cov192	43788
scaffold4775_cov192	145037
scaffold5068_cov177	27789
scaffold5068_cov177	69184
scaffold7313_cov206	1486
scaffold7313_cov206	694
scaffold7313_cov206	17339
scaffold7313_cov206	49009
scaffold7470_cov145	209413
scaffold10026_cov197	121346
scaffold10026_cov197	153620
scaffold10026_cov197	170599
scaffold21052_cov208	28513
scaffold73989_cov193	234100
scaffold73989_cov193	233289
scaffold73989_cov193	267505
scaffold73989_cov193	449714
scaffold73989_cov193	2320728
scaffold73989_cov193	2997386
scaffold73989_cov193	3052613
scaffold73989_cov193	4064105
scaffold73989_cov193	4131866
scaffold209411_cov186	151826
scaffold209416_cov183	10225544
scaffold209417_cov198	1090999
scaffold209424_cov193	131367
scaffold209428_cov184	4063521
scaffold209428_cov184	4348991
scaffold209428_cov184	5500383
scaffold209428_cov184	5523879
scaffold209428_cov184	6353641
scaffold209440_cov185	14788
scaffold209440_cov185	188138
scaffold209440_cov185	262407
scaffold209440_cov185	1989751
scaffold209458_cov190	638447
scaffold209458_cov190	2666067
scaffold209458_cov190	2780727
scaffold209458_cov190	2893446
scaffold209458_cov190	3233653
scaffold209458_cov190	3333133
scaffold209458_cov190	3936264
scaffold209458_cov190	4343223
scaffold209458_cov190	4858755
scaffold209458_cov190	5036531
