scaffold909_cov189	334086
scaffold996_cov183	54777
scaffold997_cov168	119425
scaffold997_cov168	287940
scaffold1002_cov189	1365846
scaffold1012_cov196	57998
scaffold1020_cov170	11835
scaffold1026_cov175	381867
scaffold1036_cov192	162160
scaffold1048_cov163	37344
scaffold1059_cov185	30788
scaffold1061_cov143	84784
scaffold1066_cov188	150153
scaffold1094_cov153	491529
scaffold1115_cov197	743
scaffold1115_cov197	20004
scaffold1117_cov170	243318
scaffold1138_cov181	223979
scaffold1142_cov170	72300
scaffold1149_cov185	25801
scaffold1192_cov175	523968
scaffold1193_cov164	9831
scaffold1193_cov164	198208
scaffold1211_cov209	33591
scaffold1218_cov167	106859
scaffold1227_cov166	129109
scaffold1252_cov180	77340
scaffold1287_cov187	318690
scaffold1294_cov166	300743
scaffold1303_cov187	451661
scaffold1306_cov244	165595
scaffold1314_cov189	174748
scaffold1316_cov153	68177
scaffold1328_cov178	327728
scaffold1328_cov178	420551
scaffold1331_cov199	677518
scaffold1331_cov199	693676
scaffold1350_cov179	136985
scaffold1350_cov179	383387
scaffold1358_cov180	165758
scaffold1358_cov180	211008
scaffold1358_cov180	389010
scaffold1374_cov191	72975
scaffold1398_cov181	109099
scaffold1434_cov182	573845
scaffold1489_cov206	70869
scaffold1504_cov154	202217
scaffold1566_cov182	145294
scaffold1580_cov165	245695
scaffold1606_cov182	121300
scaffold1616_cov153	331521
scaffold1619_cov189	719382
scaffold1634_cov169	107285
scaffold1672_cov162	198015
scaffold1677_cov160	86912
scaffold1688_cov175	30754
scaffold1695_cov196	370675
scaffold1714_cov182	91521
scaffold1728_cov158	292264
scaffold1736_cov177	840159
scaffold1746_cov179	12262
scaffold1750_cov221	53437
scaffold1935_cov188	375017
scaffold1949_cov188	465881
scaffold1949_cov188	630715
scaffold1980_cov171	88194
scaffold1990_cov196	212668
scaffold1991_cov215	513308
scaffold2002_cov160	77737
scaffold2015_cov180	119647
scaffold2015_cov180	412157
scaffold2018_cov192	105735
scaffold2042_cov178	85533
scaffold2050_cov160	82128
scaffold2051_cov204	272571
scaffold2051_cov204	659798
scaffold2051_cov204	1281313
scaffold2084_cov220	282384
scaffold2109_cov175	548042
scaffold2156_cov158	342388
scaffold2166_cov163	36812
scaffold2176_cov172	228179
scaffold2199_cov203	205159
scaffold2212_cov164	65393
scaffold2215_cov142	40382
scaffold2265_cov192	7184
scaffold2267_cov185	299559
scaffold2267_cov185	732982
scaffold2320_cov168	427272
scaffold2333_cov202	146233
scaffold2366_cov175	229757
scaffold2414_cov198	411804
scaffold2414_cov198	535528
scaffold2434_cov163	16201
scaffold2443_cov175	48716
scaffold2502_cov203	315128
scaffold2520_cov175	893088
scaffold2552_cov195	207073
scaffold2620_cov156	11042
scaffold2620_cov156	286221
scaffold2642_cov180	169960
scaffold2648_cov160	39942
scaffold2677_cov212	43584
scaffold2677_cov212	258483
scaffold2704_cov214	255080
scaffold2729_cov207	514998
scaffold2738_cov169	246500
scaffold2749_cov201	1071132
scaffold2843_cov162	105799
scaffold2848_cov227	32865
scaffold2881_cov227	156506
scaffold2887_cov170	47660
scaffold2922_cov190	35113
scaffold2936_cov189	184526
scaffold2943_cov173	677413
scaffold2998_cov147	196856
scaffold3142_cov168	7086
scaffold3142_cov168	245218
scaffold3214_cov169	103107
scaffold3250_cov170	32645
scaffold3250_cov170	43227
scaffold3290_cov174	321557
scaffold3503_cov168	151852
scaffold3690_cov172	121682
scaffold3694_cov169	197235
scaffold3771_cov156	71124
scaffold4008_cov164	30252
scaffold4043_cov198	474309
scaffold4063_cov159	10120
scaffold4063_cov159	87564
scaffold4206_cov149	926
scaffold4281_cov156	62024
scaffold4383_cov172	18471
scaffold4390_cov197	398999
scaffold4498_cov224	305588
scaffold4536_cov196	115212
scaffold4536_cov196	114920
scaffold4709_cov197	231940
scaffold4755_cov183	166660
scaffold4755_cov183	221234
scaffold4894_cov193	655839
scaffold4920_cov185	378985
scaffold4925_cov189	79644
scaffold5208_cov164	94156
scaffold5242_cov222	141968
scaffold5258_cov210	18636
scaffold5469_cov165	188602
scaffold5552_cov183	16664
scaffold5654_cov187	38745
scaffold5830_cov195	101463
scaffold5906_cov147	19902
scaffold6127_cov160	51533
scaffold6274_cov219	20944
scaffold6318_cov168	20509
scaffold6383_cov204	28823
scaffold6980_cov166	8008
scaffold7210_cov181	160006
scaffold7736_cov187	12793
scaffold8278_cov182	326104
scaffold8443_cov195	159910
scaffold8467_cov174	64739
scaffold8548_cov161	116546
scaffold9690_cov192	462128
scaffold10236_cov137	352
scaffold12578_cov151	8145
scaffold13295_cov183	1174
scaffold13375_cov194	244438
scaffold13833_cov234	28494
scaffold13936_cov204	64069
scaffold17171_cov159	15512
scaffold19727_cov205	150406
scaffold20739_cov192	8556
scaffold20987_cov187	206261
scaffold20987_cov187	434650
scaffold21027_cov197	150532
scaffold25145_cov187	10215
scaffold176597_cov163	14512
scaffold248093_cov165	30710
scaffold248638_cov197	247712
scaffold251382_cov214	308323
scaffold253541_cov182	288411
scaffold253798_cov180	49916
scaffold255599_cov177	6948
scaffold255599_cov177	6787
scaffold255599_cov177	334715
scaffold255601_cov177	7432
scaffold255601_cov177	65682
scaffold255603_cov198	94341
scaffold255603_cov198	163976
scaffold260933_cov165	211028
scaffold260935_cov192	943102
scaffold260938_cov184	181799
scaffold260957_cov190	10898
scaffold261096_cov204	55212
scaffold261096_cov204	738397
scaffold261114_cov170	395301
scaffold261128_cov178	76566
scaffold261128_cov178	91845
